user_id,business_id,stars
1NbFusAiFMOLT1vOUyVr8Q,R7LyTeiOHLyTNkA8HssBRQ,1
1NbFusAiFMOLT1vOUyVr8Q,YYE0C8FeDpB6zqB0kSEh7w,2
1NbFusAiFMOLT1vOUyVr8Q,qqs7LP4TXAoOrSlaKRfz3A,1
1Nkuhh-HOUB7XUfgImWxmw,9xSwne4GjwZ6Hlzdx2Zszg,4
1NvUUiV6yKxhZUKGXSQzhA,FhgAHo-8--equM8w5UZ41Q,4
1NvUUiV6yKxhZUKGXSQzhA,8Lm8Jiq8-7zLfncLUBpBow,1
1O638BDK_fWuxgTVJwff-A,vsFFbN71ehRCp46KeR5RdQ,4
1O638BDK_fWuxgTVJwff-A,_ZwDLtBopUHb6F2mIPFUJg,5
1O638BDK_fWuxgTVJwff-A,DkZuVzYuylBanEsWK7mNGw,1
1O638BDK_fWuxgTVJwff-A,NxjUiGBNgyDErKXnmQ3s3w,5
1O638BDK_fWuxgTVJwff-A,u2-EcTjvFanTQwTlU1_eNg,3
1O638BDK_fWuxgTVJwff-A,ZIUs7gncPOX0OXr1ZYviAQ,5
1O638BDK_fWuxgTVJwff-A,p45zoSxaX9FC6JBoyw6DKg,3
1O638BDK_fWuxgTVJwff-A,q-zZgXKAQFLEgMp9ZNllgQ,5
1O638BDK_fWuxgTVJwff-A,fBdZXMF0QyhehC_fri4JZg,2
1OpOjIfEOPFvFCEf_RJW5w,Kscp3ryfYzQQZcvJQeAgbQ,5
1OpOjIfEOPFvFCEf_RJW5w,yvNYymtQ_IOUowEb63c5hw,5
1PAYxBmN4iOcrh5p-vS2Ag,OHFH6ALQqq35NiEbD1eXuw,4
1P_oKDekK1ExmMgD6L9Lsg,SyDQXZVP2eRxirFmsD-p1A,5
1PvDk9-siiBuDSt73Jgi-Q,r-ODPgzrdDGIzxmZl4iwiQ,4
1PvDk9-siiBuDSt73Jgi-Q,tVW7pefO8xIgWMF86oVhKQ,5
1QABw9xW72L-3EkGmIllaQ,AtxhcA7jzbAktzxvo0qYIw,4
1QABw9xW72L-3EkGmIllaQ,Te-BqwJZt8S0fu9ltlq3Eg,3
1QHk7dGoSehEL4LBBX_4JA,E-LZ0Xl1ETDeMrtM9H3-PQ,5
1RDK8baapQzQtKGdqh3rWQ,XvTBQotmJpVPjPNaMM7qLA,5
1RKXN8HnIeelHjWDLJPr2Q,dOKk_X3mLpOkDn051v3xUA,4
1SFj4GRZJoRYRUk_o5NhqA,_9Oh4NYx5Yjd4tG2_HWQww,3
1SFj4GRZJoRYRUk_o5NhqA,nsNONDHbV7Vudqh21uicqw,4
1SmmRBCFST2fk930ifdbPw,ZF0OSC01jVimSjAo9PdoEg,2
1T-rePv-lLJDO5gVGFyfFQ,6-gRHn1n11ATqWBrFTLnNA,5
1T1x_58P-As_rB1mGITklw,Ouh38adC9WbCRSSyYGtL3Q,5
1TJNKEl2k3NuMLICvjJdUA,anfgvbiobw4M0Wnvx_os3Q,1
1TMET735B8WOzpDZtj3miA,5VeKrLlQdJjMmKGwBBvMmw,4
1TNwOVY2VahEOZq6F8rV2w,tnUHOdf9wpkonV2rsusVgQ,5
1TNwOVY2VahEOZq6F8rV2w,yVzjjcyHNwAwZFBnWUbvnw,4
1TTqNzKjVJsWBKFy6BjF3w,l-Cu_WkJt5R1v71ecYeqsA,4
1TVhmXcDVqFTtyJNKEFVxw,RT7C2OY2W675e6qUUrBdsA,2
1TkFY3Z_g62uZ6xNhAhXoQ,VBhPgceaKWOXT71d3Jp38w,4
1TkFY3Z_g62uZ6xNhAhXoQ,X-aqEYlXcWQj0fp6aGDP8A,3
1TkFY3Z_g62uZ6xNhAhXoQ,JBrwWVhNm8PFhTOVkuXk4Q,2
1TkFY3Z_g62uZ6xNhAhXoQ,rn0GU0mB6LYakXiky7JqLA,3
1UR-fzasIATn6hoYZein4g,c4KXpCou6HBOgfKp2z2_hw,5
1UwJVPsIiQ1VpzRZhLftSw,MM8n7SPaIuMlDGbUM5SZhA,4
1UwJVPsIiQ1VpzRZhLftSw,E8ugJa02FVCgfnjqV817iw,4
1V5tTGQbhaCBbmH-EVT7KQ,wpoci3JEo1B0McSQgPjsgg,5
1V5tTGQbhaCBbmH-EVT7KQ,94sh9kS5DrmK7sNRYrASfQ,5
1V7883W5i_F3mptabTXFIw,CESgogUugOYph4p12qvzFg,2
1V7883W5i_F3mptabTXFIw,jkw1d7e-teMJH6cmpdtR1A,3
1VELa98Vr3hiQ8ezvBEihg,9a9xBjlW2RxKxD9RMgmcuQ,2
1Vh2juPPQAw-EYFnulb7cQ,EDjz3N5KpsygQxnWi9iP3w,4
1ViT_LzrNbbrheWgIvT5Tw,Ypz5QeJZru5DdOAt4Pqj6Q,5
1ViT_LzrNbbrheWgIvT5Tw,xtktc6OTdtilAREgJH-P4g,3
1VmFWRAUK_G0Unt4SWc9jA,NUhHkT1wfXsTLxt_tWwVXw,5
1W3-kN5LmmQlTlXhbypJVw,aPwWn5KBNMOEYjlYwXRORw,4
1W3-kN5LmmQlTlXhbypJVw,wo6Z6VLOJejln04CsoX1WQ,3
1WMkREeVSBvXZ6QON44ucA,nsNONDHbV7Vudqh21uicqw,4
1WMkREeVSBvXZ6QON44ucA,Pthe4qk5xh4n-ef-9bvMSg,5
1WMkREeVSBvXZ6QON44ucA,qFqueIKCVF5PlXmjl1YY9Q,4
1WREwRWD4sHHObFXmCCgyw,pDwpui_M8LZ5I6DaXUDVmg,4
1WoIm5LNLWlu7ToMm4AD6Q,IALVdIEdp8n6aJed1hBGhg,1
1X0-0MSbLD9-XYxCAhcENg,HkHTdTvzbn-bmeQv_-2u0Q,5
1X0-0MSbLD9-XYxCAhcENg,A-QlS6_vpJI_Yi67AyNJLw,5
1X2vZopnbw_WAa_9iJpqOQ,N_ML37GOTOLtGKWqRnbJRA,4
1XrB44t6fDgSabcsWbI0Qw,3ajqOW9A7VhResA08I7RTg,4
1XrB44t6fDgSabcsWbI0Qw,6PQve0oFCLPSh4wnIzvJtg,5
1XrB44t6fDgSabcsWbI0Qw,xWq3LQw8w4OIK-fSiGwNLg,5
1Xzf_IlENdMFM9hkb--CWA,EIYve4wSOqzGeq2ZgCoZJA,5
1YNtPgeMbngTpTBO9KMgLQ,vsdc5yC1kJ29CCjCMjD4Vg,5
1YhObU_XJk00GvtOzjPPrA,vsFFbN71ehRCp46KeR5RdQ,5
1Ymnl0rKK0FQzMF7_VX6VQ,lyIHmlIK7PKwQeGyR8svJQ,5
1YorWW0Z-YDuYC5GplNabw,-ubMwuskT2uS0GPSZpxaxA,4
1YorWW0Z-YDuYC5GplNabw,_ru4II-k7cieGsYyUhTjqw,5
1Z-uHCBZiH1Xshqgqyx3_Q,3ajqOW9A7VhResA08I7RTg,5
1Z8g8lyU6ILsItOKJmJmxQ,uKVWv1UGtBvwh7GYepIMmA,4
1Z8g8lyU6ILsItOKJmJmxQ,H4AvltDM9QY8Up8z-ybUyQ,4
1Z8g8lyU6ILsItOKJmJmxQ,nxM6jNyKDgAOh7MAG-VJ_g,2
1ZCuXKQdVejVd9A4viY-SQ,2T66oHiIi1Ql-j5IhwbGjw,5
1ZPnQs-tdvbX8ROjtnzcEg,Ltf3TUXESd0V9emwx8NXWA,3
1ZSOh5fqxGYE3fXAlaDKdA,Qng9lEqWA9uTtm6oq2rZuw,5
1ZxFQoVUA1FAjuv6z09pKQ,bIA8SE0KHRjzh5WmN8iEkg,4
1_fwIUwAC5NEF3uhCXMaHg,S8urdN6ACnRQUm-7o9An8w,5
1_fwIUwAC5NEF3uhCXMaHg,VBhPgceaKWOXT71d3Jp38w,4
1_oU3pAMIRhMlLO8X36x8w,OPSNdO3LNPMt7qz1MNb42g,4
1_oU3pAMIRhMlLO8X36x8w,OFw59czUoeeosFMKfRawmg,2
1_oU3pAMIRhMlLO8X36x8w,DJXZrIi4k1Iyd1mQRwxIMg,5
1_qtGL3N8uts34yfKXrjhg,gcNC4k7TZJVX_1YHdIkDNQ,3
1_qtGL3N8uts34yfKXrjhg,VK_l61W_K2OOkDj-YbDeAQ,2
1_xTCu7l_74U6HknFrwvGg,LvnOhs9Udhyp5adF7Cq98g,4
1a0Sc7lwgJb0JekIUMjXqg,NZP6u-ahqYV26t4F4FYc9Q,5
1a0Sc7lwgJb0JekIUMjXqg,KFlwmysUsRUOx4-_5PQ8xA,3
1aNGMn-dmsN2UFWgnIgeaQ,f3gE6ZZFd7jRBjTVgt-mAg,5
1abZ5p3xn_ywmQ3KbiZR7g,DzZOOXfaj9xH-gKCv3fsbQ,3
1afPtEJkkXDrdXSr7ftf-g,yJdFEd5AlF1mXKXApDkGXg,5
1b-J8f6jfF8_LLuxv_H9MA,vsFFbN71ehRCp46KeR5RdQ,5
1b-J8f6jfF8_LLuxv_H9MA,ipFobdM6X_4SNMA9ZBfdAQ,5
1bEnrXjm-s2NR0b6PagsYA,iJBnqweAPDTCfyMcRrG90w,5
1bG9ndpgpD9hE9tG5HcKtg,qaPSbg690KaX5av6xsSV4Q,5
1bMBDN0L_SiN7xEKOYu6XA,m65oi2C7b1CJM7DaXbFi-g,5
1bMiSAbl23CUM8X5o6dUoA,F32Z-kI7ZJyGbjT8Vu3WOA,1
1bgWnqxHdMCIvmuRcJWKIA,dJnF_GUWdoX3tUucpKbYMg,3
1bgWnqxHdMCIvmuRcJWKIA,UC2dfjZg8mrRh10maovQfw,3
1bgWnqxHdMCIvmuRcJWKIA,nP87zXxeS-8got7IBvoAuA,4
1bgWnqxHdMCIvmuRcJWKIA,bg3YcuqVyQofTz5d4kKgug,4
1bgWnqxHdMCIvmuRcJWKIA,-Lgj3gdQZiVngAEc1yALzw,4
1bgWnqxHdMCIvmuRcJWKIA,stfKVcGqGnFu18OPUoIj7w,1
1bgWnqxHdMCIvmuRcJWKIA,tIXpNWE6R1yadAThbSefHw,4
1c01Z78a-ENFrjvw92IoOA,AhPmh0NaRDbEYyhd9egzLA,5
1c7vRTlzNcrUC0jf2mtXQQ,22lK-APGWeG1CGQWrw6U5Q,4
1cCxhud9FqTXnajGM-umow,xudDfg1S_hIfzUX6j-R2Lw,5
1cCxhud9FqTXnajGM-umow,n-UVXXRQNVEiP6CRrmRAzw,2
1ch_qN1RI_Bwu2nb1xG7dQ,Dv0OHpQSL4hOGl2KAEVvlA,4
1cs72lf-HSicsAZ7TN-0Og,AhPmh0NaRDbEYyhd9egzLA,3
1csYUsGUX4vwHH-YmRTgQg,V-0qRzBHKixmQgon_fW_AA,5
1dQiuUvvK8427TBmqj_4Vg,yEyA7uILKG97qnyx3K2WAg,4
1dQiuUvvK8427TBmqj_4Vg,xVEtGucSRLk5pxxN0t4i6g,3
1dWLN4Mr4hKhu8MQUCKqXQ,5zDP3Y2hdh6GJL9DVbQ2KA,5
1dWLN4Mr4hKhu8MQUCKqXQ,dQ4pxV6AxBaD3X4gssg5zg,1
1dWLN4Mr4hKhu8MQUCKqXQ,rbcfYmJtqwIkk17IeOI5Kw,4
1dWLN4Mr4hKhu8MQUCKqXQ,6PQve0oFCLPSh4wnIzvJtg,5
1dbluwhDAd8EoBJOMtiSag,u-SJ5QUwrNquL9VnXwl8cg,3
1dbluwhDAd8EoBJOMtiSag,kpv7LVLJrbawoXOJNAnd0w,1
1dubTBA-sk2h5yzVwAbO2w,VqmfEN2eiNHEJrVF_NkEjQ,3
1dubTBA-sk2h5yzVwAbO2w,y6R_bSCYiotoUjvygVcFaQ,2
1eMZVxUAsWZ9rXRZXukHsQ,qO6CWdRFfbOqDJ2UOulpaA,3
1eOQ1W4mKpWU_0Qoh4vYrw,XmsBtCykUtObXg4Q1mYpvg,4
1ebJJjM6lw2fDLJvjpjN7Q,fBg_BALfHGKVw2tUYboFsw,5
1f6eEQiFfMt5HLQbS2wlJg,OFdMlXxtkU_nUh8jJ4W6GA,4
1fBZy5_5CgT9ZK-bpbizLw,b7giaWVhjIjhlF7S2ezZAw,3
1fBZy5_5CgT9ZK-bpbizLw,OA5Li3ySzhrbG_WvD_QGYA,5
1fBZy5_5CgT9ZK-bpbizLw,h58IV-LbmpycdzlwVhUhgw,3
1fNQRju9gmoCEvbPQBSo7w,LAqGKns1zklhNF-tbbSCEQ,3
1fNQRju9gmoCEvbPQBSo7w,JLS8ZGaxlSWecBveAiq_lw,2
1fNQRju9gmoCEvbPQBSo7w,aAYl1-tsvP9Kzs7YESi8Rg,3
1fNQRju9gmoCEvbPQBSo7w,Vl8PYZKd26DHGSi5rNo5SQ,3
1fNQRju9gmoCEvbPQBSo7w,UsKmYp0m8VYWM96tkGm2vQ,4
1fNQRju9gmoCEvbPQBSo7w,6EVBc9kdc3Hd8KZkLVPnGA,4
1fNQRju9gmoCEvbPQBSo7w,aadG1TzULt-ezzUJZUSSJQ,2
1fNQRju9gmoCEvbPQBSo7w,IZk4I8rDH7b5WFdx5jmPRA,3
1fNQRju9gmoCEvbPQBSo7w,7ZJ_qv18n7nzbry5bsq2Pg,3
1fNQRju9gmoCEvbPQBSo7w,1Z9rGyR3Ld2mtnOTE4pNcg,3
1fNQRju9gmoCEvbPQBSo7w,mQuDZwxxPe54MY4TT8lEPQ,2
1fPiKjZhkGWLya1QLkwlhQ,NxjUiGBNgyDErKXnmQ3s3w,4
1fPiKjZhkGWLya1QLkwlhQ,S37sKRRfkhFZRpxaYzWo_A,5
1fPiKjZhkGWLya1QLkwlhQ,XPgurhZwZgNAwHcrpoe3Zg,5
1fPiKjZhkGWLya1QLkwlhQ,qFqueIKCVF5PlXmjl1YY9Q,5
1fPiKjZhkGWLya1QLkwlhQ,3N9U549Zse8UP-MwKZAjAQ,5
1fTHon6wqYqTt5M15jsxUQ,VVkHYxdc2nWz0PgYtJ830A,2
1fyzWwIyoGcjWEIeXwxjsA,4cWrtMvfj-tomyEPgP7KFg,3
1fyzWwIyoGcjWEIeXwxjsA,kRWmJMC06q2J4avAUzxLag,3
1gEx8Si6rkStWBp_IXnGCw,bm_PGQMGMjylitqkNIEzTw,4
1gEx8Si6rkStWBp_IXnGCw,ApAzthiFRKuL-yJo1HMFvQ,3
1gEx8Si6rkStWBp_IXnGCw,1MvR4NJQbHy0i7ME1IoYpw,5
1ghFOCMBpo2bGaWu_c1tcg,-ubMwuskT2uS0GPSZpxaxA,5
1ghFOCMBpo2bGaWu_c1tcg,vQ4hSqtS4-lHQ32dDumxdQ,3
1ghFOCMBpo2bGaWu_c1tcg,YavRvjbLsvh4DYDJPAfJIA,4
1ghFOCMBpo2bGaWu_c1tcg,UUjq1xGkv68EafpXXdphIA,4
1grF_MwPZRq1_698b1bymg,uWYzS46xqA_YA1D1INgbEQ,4
1hJQYk3NiajdYK58TQi9EQ,Z04TT_wP1Ik-PRrzMsdYIQ,4
1hJVutieYDBwGx8INWv3IA,iAuOpYDfOTuzQ6OPpEiGwA,4
1hPLSRKAblKxEZ9lJN6fmg,cdLjMoQPRtdWN4g6LW650w,5
1hT5oewKWdp-RsZL4J0UfQ,d460c0206ClcfXmJGVl_dA,5
1hT5oewKWdp-RsZL4J0UfQ,8Lm8Jiq8-7zLfncLUBpBow,2
1i3WvtGsIW8FGOFLvHHFMw,xjjxHavx4RIiW6zS6rasGA,4
1i3WvtGsIW8FGOFLvHHFMw,gogO5RF4Rqz2THF1ATcCew,4
1i3WvtGsIW8FGOFLvHHFMw,4HEF6BuO_BBsTmvcMCbhhg,5
1i3WvtGsIW8FGOFLvHHFMw,vsFFbN71ehRCp46KeR5RdQ,5
1i3WvtGsIW8FGOFLvHHFMw,OoYwJANV9zD-_OA4Atu-gg,2
1iO70fabuVpCYcOXVq1Ejg,XPgurhZwZgNAwHcrpoe3Zg,4
1ickSuyOWWKWdQpauKmkEw,zV38gkkEeJ4cVRlSWWQTfQ,4
1jExGgs6SbaAcj4gsguTuA,l4pAkHCVUKAcDvo-iNSbYA,2
1jIlvLV10nOhwqcvWNQnQw,WBlYp-nmLiBLp7VjP1FJFg,2
1jIlvLV10nOhwqcvWNQnQw,jyWnalvlMFz5pZPXN9CRpA,3
1jUY3TN_GbNhFzo9owcIxQ,cfGEW6o0CMNF9NysH489_w,4
1jZ93gJ368qdjFY5Aw2ZNg,FPntAfDOZzYL80wbTOzlzg,2
1jbAZCXnpbO1GmjhXvO7Ew,CYsSfDDpAtswz_FIzsXCew,3
1jbtSxXaLp_JyS5NfQldFA,aOzFVt1EW1yu31GvW3ZTxg,3
1jbtSxXaLp_JyS5NfQldFA,p_-7xapd1k51hO7QV5Lgew,1
1jsz1T5kDml0O3phegTVhQ,NN2qR6FlQFQG1by3LWoT6Q,5
1jsz1T5kDml0O3phegTVhQ,rmOZm59ahqMJlfGhNg0thw,5
1jwTqZYsjnY5f9c46YUArg,7wHLFohwCw8l6WS-feLjeg,3
1jydxg9mfSdDsJI-dVyadQ,GMcit-31kUNFVulQGwSEwA,4
1k655nwi0ACa6G4ZOFUHgg,-av1lZI1JDY_RZN2eTMnWg,4
1k655nwi0ACa6G4ZOFUHgg,jVKy-xEHbd7e24yd0V_Cog,2
1kC117DdF0GFHOIfI_WdfA,Gt4z3AylNTsEPDkzkaC7HA,4
1kNsEAhGU8d8xugMuXJGFA,PPkMZMS1Ogdrm4NhyxgpFA,2
1kNsEAhGU8d8xugMuXJGFA,PS5ghm09F2km76m4sQNJAw,4
1kNsEAhGU8d8xugMuXJGFA,JCqB36SVDjTDsXp-4gBn9Q,4
1kNsEAhGU8d8xugMuXJGFA,gTUaz3Wlh8eyQ3s7T-6txw,3
1kNsEAhGU8d8xugMuXJGFA,MSA9WlcVCjlektkeDX5keA,3
1kNsEAhGU8d8xugMuXJGFA,-av1lZI1JDY_RZN2eTMnWg,3
1kNsEAhGU8d8xugMuXJGFA,Hk1Q874UqawFXq0XzIIBYg,4
1kNsEAhGU8d8xugMuXJGFA,IdMz94Qd1DkpdYlD1O-5rw,3
1kNsEAhGU8d8xugMuXJGFA,Lv9wzkvPrVG-VdPGcw53_A,4
1kNsEAhGU8d8xugMuXJGFA,f-GwGqmGJ17F6w5CXcZkSg,4
1kNsEAhGU8d8xugMuXJGFA,lJOGYkb8_n77ixVh_3zaug,3
1kNsEAhGU8d8xugMuXJGFA,zg5rJfgT4jhzg1d6r2twnA,3
1kNsEAhGU8d8xugMuXJGFA,OYfXGMEwcMKj_gty5e_Udg,3
1kZ9W6jQ0EoBaxPEhRDS3g,6t98--hqg8suYkm_37re8w,5
1kZIf0vqVqRDJ3-1GIumVw,i60v66vwf1A13YqcIqGD_A,4
1kcNYppcu4VV9cqxG0S55w,CIFjkjllhTPGyx9eWBwJGQ,4
1kcNYppcu4VV9cqxG0S55w,KFlwmysUsRUOx4-_5PQ8xA,4
1kdfj_PaRk8i870ghdIvXg,6OkjUz-I552moryf3qN1Gg,4
1l4xyCisqnaDQzLnPDS0yA,A7glw1TI5YmoIQWoMhONpQ,2
1lRbzzJ5yXGq6K0CpUCbMw,R0YqczlV4Dl60DVi96rASQ,2
1l_O3VEl9TV_JjKAzzyz0Q,iIwKW2cBAxjElE8eUzjwqA,3
1l_O3VEl9TV_JjKAzzyz0Q,riM-pBsdqRRVXtAVbLfsxQ,5
1l_O3VEl9TV_JjKAzzyz0Q,HhVmDybpU7L50Kb5A0jXTg,5
1l_O3VEl9TV_JjKAzzyz0Q,ezrNxiPJUYLJpDtTQyj9eA,3
1mLyt-XSTwU5gUJWkCQ9fA,ZyOLevFrV7Vxi0OOS3lf-w,5
1mPiUKavJz5vg7djrIer7Q,GAyHbuUTtKAdpHiFGJuezQ,2
1mRG3jQc6zGt78MJHu2Fnw,orrrhqRRUORIzUSxWTveKg,3
1mRG3jQc6zGt78MJHu2Fnw,J-c9f_geQDMcNiZSjJDDYw,3
1meBHHZ15WPM3oD6yb5Dcg,ZIUs7gncPOX0OXr1ZYviAQ,1
1mwHxkM-zIV9QZeX-Isv_Q,A-uZAD4zP3rRxb44WUGV5w,4
1mwHxkM-zIV9QZeX-Isv_Q,yHYjDPuRtLvhvMpOn5fXOQ,5
1mwLPy_kpeZsB-fHm02cMQ,Yl05MqCs9xRzrJFkGWLpgA,5
1nTCrQsp5I-Qev6d5Mwt8Q,kj1p6NwUGROOoqNySf0I1Q,4
1nTGhcG7qqL4qNR8pBwc3w,tEfmHuo_dNanyTaC5PyoOQ,4
1nTGhcG7qqL4qNR8pBwc3w,aLTpnF4xG3KA5trMilgChQ,1
1nTGhcG7qqL4qNR8pBwc3w,PM5vkmr8FqOIWE0pe3C2Fw,5
1nWxY0fXnjZ7cNGEZvFsjg,4crAG_eZ0BKOTuX7Z5t8Lg,3
1nWxY0fXnjZ7cNGEZvFsjg,HeVQg_GufyHnmvGGh4FCaQ,4
1o8vB0WKHfV7omrYWB_OLg,EZZjaiV8ik05NUepqdeP2A,5
1oqy-mgjSU8hOvkUkCLC7w,8W8UC3kBA3aaAqve2gWufw,5
1os1G8EVWUOQ4byfMMy-dQ,vkD7xW81EgCSWwiTvxtVAw,1
1pFTNtr6HZO59wz95zKS3w,YHXczxm4W3BkGT-z7vZBBw,3
1pFTNtr6HZO59wz95zKS3w,SAINRBBSh5WzyfD_5-wRmw,3
1pZhDrKyN9ni4oc_xrO_oQ,QMPDsRxHmDtap9ECO1Uwjg,4
1pbnrEYKJIPVU5V5p8WBHQ,nMo0ozHO7cqsPaxw_7N6ow,3
1phzsrzdfHi84bwxBCpu_A,7-OCdlOQQCHAqYDI_elK6Q,4
1pqyIOcWh-EEHOR9AHUkWA,qqs7LP4TXAoOrSlaKRfz3A,3
1pu2HFmMA7CBQ75u_-IaEw,cKgUCzMGuRgkbKXUsgeXUw,4
1pzP58PeWictHQzctMU0nQ,S2tS29tQqXPrLWP3iIxEsw,4
1pzP58PeWictHQzctMU0nQ,3dfJjFeXVb8UoESrypybeQ,3
1qa2Ui6_pt_N5O182BiExg,TgjgHz-QRrv60QKYZ-qmMg,3
1rNbuxGnXZyZdFxu0G12uQ,OHFH6ALQqq35NiEbD1eXuw,4
1rhMSS8vg3Jvst_QDzfhTQ,svdEhLmNmpVaIv1WLtoOvQ,5
1rhmtfH_D7HBIzndwX91tA,A-uZAD4zP3rRxb44WUGV5w,4
1rlB-SWvDU5TnDnym2qeDw,HhVmDybpU7L50Kb5A0jXTg,4
1rspQ0IiWFH3gWREGfV8_g,9MMks9B1cMDtdrBHW08WPQ,4
1s0Q1KwGpJIKvD-SRSpwjw,u-SJ5QUwrNquL9VnXwl8cg,5
1s0Q1KwGpJIKvD-SRSpwjw,kUTusjnUPVZUgUJc2GuWuA,5
1sGYXSkJHPhJ6wQtc-RbZw,nsNONDHbV7Vudqh21uicqw,5
1sGYXSkJHPhJ6wQtc-RbZw,E8ugJa02FVCgfnjqV817iw,5
1sGYXSkJHPhJ6wQtc-RbZw,I3STZd5iAvUL9MNLF_DUug,3
1sGYXSkJHPhJ6wQtc-RbZw,XmxRXzCFkzQK23kkHgUgLA,4
1sGYXSkJHPhJ6wQtc-RbZw,u-SJ5QUwrNquL9VnXwl8cg,5
1sGYXSkJHPhJ6wQtc-RbZw,YauBkH-HEx148jC0pv4Hcg,5
1sGYXSkJHPhJ6wQtc-RbZw,9a3DrZvpYxVs3k_qwlCNSw,4
1sOjfqaoh47PgQnUHZWYPQ,9a3DrZvpYxVs3k_qwlCNSw,4
1sghNitdObSPFhxqS5Othg,suQugTjSMYMIrK5fAabC_Q,4
1sghNitdObSPFhxqS5Othg,Ql0iiHl2xpIwtkuC255Wiw,4
1st2ltGKJ00ZcRsev-Ieew,Gt4z3AylNTsEPDkzkaC7HA,4
1tRZCWlt2BEm9FlTaaiGLw,Tq032toLj_WQY3e7P3aQ8A,3
1tVRQliYQ_Xw4YGy52njwg,tu_bhkTGMkieJeOH3uQVHQ,4
1tVRQliYQ_Xw4YGy52njwg,-av1lZI1JDY_RZN2eTMnWg,4
1tVRQliYQ_Xw4YGy52njwg,lyIHmlIK7PKwQeGyR8svJQ,4
1tVRQliYQ_Xw4YGy52njwg,WKOUTdVJS58E178JjhwidQ,4
1t_bJGL2xWwU_lsFFgDY3A,0XZkaHXjxHAhJc_jPtoJCA,4
1u80DXuswfp7hFW2NN9B-Q,sid1Wu5Z4v6yiHacGZdUeQ,5
1u80DXuswfp7hFW2NN9B-Q,qME1CvFxSrhqE6-YGcp3Rw,4
1u80DXuswfp7hFW2NN9B-Q,lK_iVjCur58if_XcbENGqg,4
1uK33C6Vq5CDn1Ojz7-l4A,ryEwIARbKHvb0lCkAam8dQ,4
1uO7nwlNX3PRmdN7mxZ-PA,E0OKctOhZpUQgwUUBc_RwA,4
1uO7nwlNX3PRmdN7mxZ-PA,DLw9rK8Qb6l7ESgxtR47qQ,5
1uVmN3vSvxCrxijXFwtIrA,9a3DrZvpYxVs3k_qwlCNSw,4
1uYygtl6SRdAtj2NR7nV8Q,XmsBtCykUtObXg4Q1mYpvg,4
1uag3wxLKUiK4qZ0c_tCKQ,nYpxA8exNB1VPuM7XYS7fg,3
1ueutKtIYlc6FDxb1IbqdQ,cOWXtCz7F9GQhPIks8gm6Q,5
1ueutKtIYlc6FDxb1IbqdQ,ETTzxqOcPuxMqV37y1uhdg,5
1vF4dVJOLhdVVZy1J-zEbQ,0v8icS8wOOgEDiHDCOQkZQ,4
1vg3cGXTDFH-xVJQhuTshw,eJtmOfqwGj5sYKQrB01oWQ,3
1vwbBseeDMs8J-4zSz851Q,kP2wC0luve3mT5fcdrA3nQ,2
1wE7oHKgNOLPM0QWS3jm9w,v0KawuAO7clhXCDKobFs0g,4
1wLCq_1Gy6ingAE4uBSV2g,OJdufUU3hVabgviIBHksYw,4
1wLCq_1Gy6ingAE4uBSV2g,33Tr0eRki1Yamzleu4GMdw,4
1wqjQ-30OlnFtFeKxum1LQ,9a3DrZvpYxVs3k_qwlCNSw,4
1x-9UrxGrkQsFMev95q5gw,3vxIqhm2jCVjkUWtmDvTsw,5
1xhVv_YmpVAE5w7pnQQoMg,_5PJ4GHIXNdUdXtohylKGQ,3
1xj03uRsgtSc25f-ephUFw,wfnvI08SMHeIH6_lOeZ7xA,5
1xjwI7RCgoHv06r9kqedNg,ISOtoQ5rUZwb6L7cLcb1Bw,4
1y1T-gONnhnC68JlR6RNgA,pidpBdWsOFfe7pWypBIoiQ,5
1y1T-gONnhnC68JlR6RNgA,x-H-2BYL2XoDDLiub950Ag,5
1yC8hbQ7b7m7_Tv4ATMXkQ,iAuOpYDfOTuzQ6OPpEiGwA,1
1y_qPXTSAJsPoVFM80HeMg,e9Dem4OvxH2blvEbMule3g,1
1y_qPXTSAJsPoVFM80HeMg,iL2pb5Khi6jV113vOVQCvA,4
1ykmQDBiCbm6xi1HTNV-BA,rMVi-Vn_mN_X9J1ZSl1lWA,5
1yl8ETyRmPncCsXRivyQhQ,Zl6csaZ5HBka3SKBphHXrQ,4
1yl8ETyRmPncCsXRivyQhQ,aJh4PsBAsRpekUc9sLgvXA,4
1zSF4o_SshTe4wKg9hAZbg,J4fxdRNWmqckOHTPJocWEw,1
1zak35bVariWhWPN3mANPw,nXoShX5FzJiFFD07aANiVw,4
1zak35bVariWhWPN3mANPw,bg3YcuqVyQofTz5d4kKgug,4
1zkRozedrepwlAHK9KS6PQ,Ks2vZq0qCpPQfTnXrZWVBw,5
1zrizQcPPLu6Fnfy0_ZLdQ,Jo6EcTFYMMFbbdmkSPG5ug,5
1zyE713RTVjBoO55_XjZiA,eCeFBHucdjbZkJlry8EALw,5
2-01LlVLrCujcL1kT2Xchw,V-0qRzBHKixmQgon_fW_AA,3
2-2z9bjftSOYkoGom-g5gg,k1c_bC3DK6mKg797vH1T8w,1
2-V9dclHMYG0U8TEIWD5jw,8I2Xb-mksGen0ra2CnUJpw,3
2-XLTj0Cfd81_XlmHo02Aw,prh-RlduJU3z3ynA5lU3Wg,5
