user_id,business_id,stars
35MI_KUO4L_fKb8mAVFwng,HkbNItNrnXlNo59M0YyoMg,1
35MI_KUO4L_fKb8mAVFwng,3N9U549Zse8UP-MwKZAjAQ,5
35MI_KUO4L_fKb8mAVFwng,0Buxoc0cRqjpvkezo3bqog,5
35MI_KUO4L_fKb8mAVFwng,fRa7CBtfVWJmgWmAlSFkjQ,2
35RyoPGV6El0AaJwNsGCBg,VxRlBe2wjtycFWSZm1orTA,5
35RyoPGV6El0AaJwNsGCBg,CsbNmQqu9dKFrgcIItevYA,3
35sxzW8p-FGCN4_XB78FCQ,iHepzMP8-9_AXPS-u7tolg,2
35sxzW8p-FGCN4_XB78FCQ,eaNenRk_liZBERFFLCXqqQ,5
36_AC89m5hy9h5JMDQJyvw,S37sKRRfkhFZRpxaYzWo_A,4
36_AC89m5hy9h5JMDQJyvw,ckQdUPdUOX18yOhE2aV8sA,5
36_MIzSYEJfGhH_muL9sOQ,v0byOL8VL6v6muGa1anxFA,5
36_MIzSYEJfGhH_muL9sOQ,h4Q-uSoOIhMoIsOhat6l3A,1
36uY0YLHy70zR7YoXLUKSA,Dqzkdf0sz8lm9AFjfsDmIw,4
36uY0YLHy70zR7YoXLUKSA,uQG9riB-sOJ9n9nng6Huow,3
36uY0YLHy70zR7YoXLUKSA,CElwRv4CtK56NljAuCwepw,3
36uY0YLHy70zR7YoXLUKSA,tcT3oHh_dwi_FYhozw3Ibw,3
36uY0YLHy70zR7YoXLUKSA,GoMlPsj-w62P58ZjUPYKmw,1
36uY0YLHy70zR7YoXLUKSA,ElWzx5_fU8S2G45OnM-HpA,4
36uY0YLHy70zR7YoXLUKSA,_YfwjvhsqDPLow4775ZFEg,4
36uY0YLHy70zR7YoXLUKSA,WzrMNz9eUF78RgZGDTS8xg,4
36uY0YLHy70zR7YoXLUKSA,I3STZd5iAvUL9MNLF_DUug,3
373V7hqE-KP6VuBTwHXcVw,NLEe-RzDSU-5BN6xp_WWCw,5
373V7hqE-KP6VuBTwHXcVw,eYJcI9cI6-kJ2NQpYdHcLw,5
373V7hqE-KP6VuBTwHXcVw,mxMwo3zfJwVoCIayeNcA5w,5
373V7hqE-KP6VuBTwHXcVw,TL5Dtfnf-5hYG13lBF9N2A,2
37HswRimgBEf7_US-c3CDA,xVEtGucSRLk5pxxN0t4i6g,3
37HswRimgBEf7_US-c3CDA,kRWmJMC06q2J4avAUzxLag,2
37HswRimgBEf7_US-c3CDA,-rdjYy7_iqDoylkUpdolDQ,5
37HswRimgBEf7_US-c3CDA,ZPWEawq1b37IcMFH9zA-_w,5
37HswRimgBEf7_US-c3CDA,LwQB9H3jZ9wTk24Lr-AnZQ,5
37HswRimgBEf7_US-c3CDA,nHdsHdq35JflGzliWVqG-Q,3
37S80IUIfb8yMsSwWWDsFA,tVW7pefO8xIgWMF86oVhKQ,4
37S80IUIfb8yMsSwWWDsFA,5zDP3Y2hdh6GJL9DVbQ2KA,4
37S80IUIfb8yMsSwWWDsFA,A-uZAD4zP3rRxb44WUGV5w,5
37S80IUIfb8yMsSwWWDsFA,I-KFzdnJcqbUHOAdO2I7Ig,5
37S80IUIfb8yMsSwWWDsFA,AUl6myFhTAbEqt0GMdKHiw,1
37S80IUIfb8yMsSwWWDsFA,qjLlFfu2pnJ9lVYlj-4QVg,2
38F0slYX4N1FLVqt1kM0Wg,iJBnqweAPDTCfyMcRrG90w,5
38F0slYX4N1FLVqt1kM0Wg,e-cxqDjKEHEcISP2iGcZxg,2
38F0slYX4N1FLVqt1kM0Wg,h8fkA6hpT3SyJqgvBZfl3w,2
38V9LFE9gbmqdxACJ98F8g,cMybOpJd352Cb6y9SeVhPw,2
38V9LFE9gbmqdxACJ98F8g,XmsBtCykUtObXg4Q1mYpvg,4
38oqUN0J2QgTBaFO6kTmEw,2KQi-CLMR045YrAkYs_UoQ,5
38oqUN0J2QgTBaFO6kTmEw,qsJkjQoM3Hdg6Gtqp2S9_w,3
38oqUN0J2QgTBaFO6kTmEw,NLEe-RzDSU-5BN6xp_WWCw,4
396srm0Kn4gdjRQ1-aPrmQ,GD0XvS6HlCuDjtCDWiLkVQ,2
396srm0Kn4gdjRQ1-aPrmQ,HVCSprTj_USR9HxIeoffZA,4
396srm0Kn4gdjRQ1-aPrmQ,HGPZSKWtDYGmPaVzsgKceA,3
3971tZ7N-Kq-kHzsO62myQ,xdfGzrJ1mx3mBx6m14Ebhw,2
3971tZ7N-Kq-kHzsO62myQ,WivZPC3bKDWpu_pGhvK10w,3
3971tZ7N-Kq-kHzsO62myQ,XqPMOwrJ0xjphyNQYcoPLg,3
39FT2Ui8KUXwmUt6hnwy-g,065c76tt1dXBNmoGBymUgQ,4
39FT2Ui8KUXwmUt6hnwy-g,U1XLS-uQJVnQRvshnvAeXQ,5
39FT2Ui8KUXwmUt6hnwy-g,5T0h9YCsXiDZyBsVIN9gcg,5
39FT2Ui8KUXwmUt6hnwy-g,cW9RVN3x2k8MHc4FGH_4KA,5
39GNj-qiHPpDAXQ4gyvO4g,ozEDKl0tZw5ob1evx41gcQ,4
39GNj-qiHPpDAXQ4gyvO4g,vjFZt8Rt3A3kY7yWh3qmgg,5
39GNj-qiHPpDAXQ4gyvO4g,iHepzMP8-9_AXPS-u7tolg,4
39VYc2nWSdvdTCldsDJ7qw,q1_XLrkGunuzMF00TrwuYQ,4
39VYc2nWSdvdTCldsDJ7qw,lMHdN9tHiGCssv7pctihDQ,5
39VYc2nWSdvdTCldsDJ7qw,wPl5OzBIXBCAfhGnymhjXw,2
39fTg9QkLhIKRY4fH8rvKw,s3QwmJ77BR3vAekloPd_pw,1
39fTg9QkLhIKRY4fH8rvKw,QQqI1z1FohJGSLV0qKvOjQ,4
39fTg9QkLhIKRY4fH8rvKw,MVIthKWqwkQz0dai7LkVzQ,3
39xs6uccltWsX7XdrJWChw,h4Q-uSoOIhMoIsOhat6l3A,1
39xs6uccltWsX7XdrJWChw,RTu_YXj2Za0Jf7rsFEcOhw,3
39xs6uccltWsX7XdrJWChw,DzKl51tivGJMLiNsQqf38w,3
3A80C5JYpR83o-DqmemK1Q,zJtw9HxZNZSEGcI6ees5fw,5
3A80C5JYpR83o-DqmemK1Q,nYzCr8fcJ2ci4aiB1-hB6w,5
3AV5ONopdwL5qKYW20SRdg,2V5ZcFDQzv1MN-31eMVhZQ,1
3AV5ONopdwL5qKYW20SRdg,vA7gCRT0JsgSYy0U8NY0nA,5
3AV5ONopdwL5qKYW20SRdg,0gXYLVPNWz0WT8wXQVpS0g,1
3AV5ONopdwL5qKYW20SRdg,u-SJ5QUwrNquL9VnXwl8cg,4
3AV5ONopdwL5qKYW20SRdg,_4nmPgw_CWPS9Qkerkp0tg,5
3AV5ONopdwL5qKYW20SRdg,-ITj6Pu8Gdw8MmLf0XBEKQ,4
3AhdE0uLKOI4xc0V47qN_g,Dqzkdf0sz8lm9AFjfsDmIw,5
3AhdE0uLKOI4xc0V47qN_g,9a3DrZvpYxVs3k_qwlCNSw,5
3AhjaQkZABGmc0H_FrjJag,WZe-1SFcErsOT7gZY_x6wQ,5
3AhjaQkZABGmc0H_FrjJag,Fvd8qeJCXFbMYQk45S7iBQ,5
3AnuSUaiOskmM-3VR9FkLQ,ICrUihrSJeqKKkdqsf14KQ,2
3AnuSUaiOskmM-3VR9FkLQ,KP-f7in9RSapddzIVRBE1Q,2
3Apvsrrf4wJuG4NdwIfXwA,Uuxwgc8kA88Cvt8LthoRdQ,5
3Apvsrrf4wJuG4NdwIfXwA,1ZJz840L496LAmQdeDv0WA,4
3AxAep0OMmy_LgidsYMdog,JLUhgZsua28LResDAd4OXQ,4
3AxAep0OMmy_LgidsYMdog,9xSwne4GjwZ6Hlzdx2Zszg,5
3BjkwAISuKTymGrNBDUO8Q,Ye4uQAkfHbh8w0cCXCCLjQ,4
3BjkwAISuKTymGrNBDUO8Q,qqs7LP4TXAoOrSlaKRfz3A,5
3BxHoPcHUQCYAh4X7zFR-w,kemSq9mBxmPaKHQrUXPJ_g,4
3BxHoPcHUQCYAh4X7zFR-w,Fl2yDmC0B0TTVsNixxVXfA,4
3BxHoPcHUQCYAh4X7zFR-w,uF86ZhygpBEGr3CudNemYA,3
3BxHoPcHUQCYAh4X7zFR-w,d_Go5TsiFMIRtCE6XS8Sjw,5
3BxHoPcHUQCYAh4X7zFR-w,UpEVdq_euH-5mqCIgUAd2Q,4
3C3dgo31D2PnHbh8vzEaIw,mQuDZwxxPe54MY4TT8lEPQ,4
3C3dgo31D2PnHbh8vzEaIw,aPwWn5KBNMOEYjlYwXRORw,4
3C3dgo31D2PnHbh8vzEaIw,wo6Z6VLOJejln04CsoX1WQ,3
3C3dgo31D2PnHbh8vzEaIw,sAWo3kwrx53oFKDqUoJEYQ,4
3CJUJILq7CLHk_9OrvpvQg,e0JOkQYz_cnz91k6X55PLw,4
3CJUJILq7CLHk_9OrvpvQg,dQ4pxV6AxBaD3X4gssg5zg,3
3CJUJILq7CLHk_9OrvpvQg,hrub8NmZuJM-5vO6Rx6P-Q,4
3CMiTAhq_o_GP1tLs-ihbg,bPcqucuuClxYrIM8xWoArg,4
3CMiTAhq_o_GP1tLs-ihbg,mShOJ9qFk79KnZq7E8k9hQ,4
3CMiTAhq_o_GP1tLs-ihbg,NblDoJBEwhkJyvAuxzh4rg,5
3CMiTAhq_o_GP1tLs-ihbg,lTixk1IT-D4hoMZ6LgoyHQ,4
3CMiTAhq_o_GP1tLs-ihbg,33Tr0eRki1Yamzleu4GMdw,4
3CMiTAhq_o_GP1tLs-ihbg,hwJdv1tttvynXo2LZjJ6rg,2
3CMiTAhq_o_GP1tLs-ihbg,-iFvYhgysvjkxckCr42NRw,5
3CMiTAhq_o_GP1tLs-ihbg,qjLlFfu2pnJ9lVYlj-4QVg,4
3CMiTAhq_o_GP1tLs-ihbg,YU2XR_ZY-g2VzDpi7KMzEw,4
3CVg_6deWqDrnUAkzMOh1A,BYDs_o6U4CLxJec8k1Q90Q,2
3CVg_6deWqDrnUAkzMOh1A,pSMK_FtULKiU-iuh7SMKwg,5
3D7Ie-Rmmhn1RzFrVieRZg,4Fylkp8eS2FD9-53eycqLw,4
3D7Ie-Rmmhn1RzFrVieRZg,cKgUCzMGuRgkbKXUsgeXUw,2
3D7Ie-Rmmhn1RzFrVieRZg,JqSdd1Jj6UDjgPtYSPdsVQ,4
3DaUXXSq_rMMOqz01Upk-w,h8cJUgjj9KxxJoj62fHWRA,2
3DaUXXSq_rMMOqz01Upk-w,NhNO2lN-p1RvA4MfR1wk1A,5
3DjTbhg_HndAxtRnRBt0aQ,oYPpWHgsjcIt-tUzGXk_eA,4
3DjTbhg_HndAxtRnRBt0aQ,6PQve0oFCLPSh4wnIzvJtg,5
3DjTbhg_HndAxtRnRBt0aQ,EU8Hp2rTEptiwCH4eLYZBw,1
3DjTbhg_HndAxtRnRBt0aQ,1nM-ES-xVqL0yQGTCwtd-Q,4
3DjTbhg_HndAxtRnRBt0aQ,p45zoSxaX9FC6JBoyw6DKg,4
3DltS5Wr9MOntnc8StBFBA,dMnAXZ3XPMNgAQ9BwXCFBA,2
3DltS5Wr9MOntnc8StBFBA,0FPlueS5F6l5xIf8Zw8iEQ,5
3DltS5Wr9MOntnc8StBFBA,Mrh6EoDcsDWmvWBPmK7ncw,5
3DltS5Wr9MOntnc8StBFBA,AidPnJXRWRgIG-Bt95rGdQ,5
3DltS5Wr9MOntnc8StBFBA,8B1Hi9253IICz8-5Aw5qrw,3
3DltS5Wr9MOntnc8StBFBA,eMIX3ldCrPJymVenND0sDg,5
3DltS5Wr9MOntnc8StBFBA,pJsJBzOeBIV9pOWMuq-vMw,5
3DltS5Wr9MOntnc8StBFBA,e2ng0CQ69anIawqIKzhtlg,4
3DvyCdzhr3PKbfK8QyRIoA,e_Nf4zAA1KZq80aoy3v8Ng,4
3DvyCdzhr3PKbfK8QyRIoA,nWW6fBfBljiRFa4sG7TyxA,4
3DvyCdzhr3PKbfK8QyRIoA,NvKNe9DnQavC9GstglcBJQ,5
3DvyCdzhr3PKbfK8QyRIoA,XNudJHO9xBElglTwqzhh_Q,3
3DvyCdzhr3PKbfK8QyRIoA,QJ1YpQLVuentjgTQqNqqpw,4
3E-0Sv6Cy_i0YAj3SPg9Yw,i60v66vwf1A13YqcIqGD_A,4
3E-0Sv6Cy_i0YAj3SPg9Yw,HG2lE2sToF7IdPbl0hz34g,3
3EIc7WAoiojTFdy3TGOMfQ,tCkjFVOL2Crz44D8_FDozg,4
3EIc7WAoiojTFdy3TGOMfQ,Ks2vZq0qCpPQfTnXrZWVBw,4
3EKKpOVAsiZCXLmUBm1dBw,LlVlOGYlDDx60qJ__han1A,3
3EKKpOVAsiZCXLmUBm1dBw,AV8z_6v18EwjaCKghOPwEA,4
3EKm38imhyCk3xcVVQbdZg,Q5sn7sP6v_lk3pxn0xVIlA,5
3EKm38imhyCk3xcVVQbdZg,dxeu5YQIzw0jOp1cSVkimg,5
3EKm38imhyCk3xcVVQbdZg,b1Dfmn7cmXU3GnlpNHnH7A,3
3EKyCSrhaJ10_qX8OREpBQ,HhVmDybpU7L50Kb5A0jXTg,5
3EKyCSrhaJ10_qX8OREpBQ,SnMUTGhY2nW2Ldb0QJAjAg,4
3EKyCSrhaJ10_qX8OREpBQ,OPSNdO3LNPMt7qz1MNb42g,5
3EN4rQgpR8cR1NxuJNzi9Q,z4CYPDxL_L74GnaD35a9Yw,4
3EN4rQgpR8cR1NxuJNzi9Q,eVCaX_hbNVFjM-XXahovYA,4
3EN4rQgpR8cR1NxuJNzi9Q,S8VRQCBrbZI04zjCOc1RAA,4
3EN4rQgpR8cR1NxuJNzi9Q,S-WbBty-kGOO3Fmwx3Jmlw,3
3EN4rQgpR8cR1NxuJNzi9Q,JBrwWVhNm8PFhTOVkuXk4Q,3
3EPUtsHjL6qH84LbkEgqdw,q-zZgXKAQFLEgMp9ZNllgQ,5
3EPUtsHjL6qH84LbkEgqdw,CVRTly4ag_q5ua0R3iqrVw,5
3EUpmimFxx1enxaF0BqffQ,M-bM5y8qdE-Z3mfZept1EA,5
3EUpmimFxx1enxaF0BqffQ,ff6B-NAhNYnDFpaKziDBJg,5
3EUpmimFxx1enxaF0BqffQ,Q5sn7sP6v_lk3pxn0xVIlA,5
3EYfeP-wfNWGj-5YZmq-OA,7-OCdlOQQCHAqYDI_elK6Q,4
3EYfeP-wfNWGj-5YZmq-OA,sbm0jmhWui8YrvFgxnJ4kQ,3
3EYfeP-wfNWGj-5YZmq-OA,2U-BRvnR9IGb61-GnIshLw,2
3EYfeP-wfNWGj-5YZmq-OA,paNjgpMDRhNzBj6xzhHPVQ,4
3EYihOmwRsXW3bZSG-Ui3Q,PZqLTvbh9IV10Q8Efhv2Vw,4
3EYihOmwRsXW3bZSG-Ui3Q,kP2wC0luve3mT5fcdrA3nQ,4
3EnXiKH2QqkQQ2eJTT3lGA,H_YBTOS23PRhrjWtP7TeJw,1
3EnXiKH2QqkQQ2eJTT3lGA,fGurvC5BdOfd5MIuLUQYVA,5
3FjdHwnoz-vfw6hBBtckqg,cNCXUYQd3kFR_AyfjTejQQ,4
3FjdHwnoz-vfw6hBBtckqg,Aes4MuZLnFqglFJNMZxRbw,5
3FjdHwnoz-vfw6hBBtckqg,u-A9gv_Q8CwLgjK8nxFxbA,4
3FjdHwnoz-vfw6hBBtckqg,J4rAOVQ9PCgm5NP7ZD9lMQ,4
3FwJIMFAucwxgvWwuoVhXA,HhVmDybpU7L50Kb5A0jXTg,1
3FwJIMFAucwxgvWwuoVhXA,QSGerT1enEKlvJnYkwthHQ,1
3Fzhs8J7oWsS2Utu5XQlRA,2px99IppAcnxR238eq_8_w,2
3Fzhs8J7oWsS2Utu5XQlRA,Fvd8qeJCXFbMYQk45S7iBQ,2
3Fzhs8J7oWsS2Utu5XQlRA,PwpSY0vO3XlQXKOuqiqZMQ,5
3G0J15bNMGEDlR9K_EAFdA,P8p9Ni-Kft1uh1c7Pmmw8g,3
3G0J15bNMGEDlR9K_EAFdA,msJmDVMEd2fOnO5GEuWsoA,4
3G0J15bNMGEDlR9K_EAFdA,3I-D0RpnJfx9ghxvJQuaaA,3
3G0J15bNMGEDlR9K_EAFdA,o80WsixApYT1enf3AH6N2Q,4
3G0J15bNMGEDlR9K_EAFdA,dyq9my28t5NW8N-6s8OgfA,5
3G0J15bNMGEDlR9K_EAFdA,HVK_m2JUL24hV-w5q_d2Rg,5
3G0J15bNMGEDlR9K_EAFdA,oAq3-dXyDT3k4Mluc1ftTA,1
3G0J15bNMGEDlR9K_EAFdA,QFPS9JBNdOOHVP0C3pSslw,1
3G0J15bNMGEDlR9K_EAFdA,Is_Zo6E-uHddHXt09DI7jQ,2
3GF6jW1cHcg7DyJK_lqWcQ,HkbNItNrnXlNo59M0YyoMg,1
3GF6jW1cHcg7DyJK_lqWcQ,93FVxoipAIYG07gisMOQhw,4
3GNk1KBr_1v-tywY04sE5Q,_3fBaGFFg4cjOEiMOJ2cgg,1
3GNk1KBr_1v-tywY04sE5Q,5wbJ-4W2VxH11XHmJ_4h5g,5
3GNk1KBr_1v-tywY04sE5Q,nP87zXxeS-8got7IBvoAuA,4
3GX6B9ZCcJRFKWxu3eqY7g,EZQESVzkOPs7LwCHVC3Szg,2
3GX6B9ZCcJRFKWxu3eqY7g,Pfi812k1E6TMnC1NRzH3Pg,5
3Gs31_DRwdfMR0ZbbhFrYg,3N9U549Zse8UP-MwKZAjAQ,5
3Gs31_DRwdfMR0ZbbhFrYg,svdEhLmNmpVaIv1WLtoOvQ,5
3Gs31_DRwdfMR0ZbbhFrYg,ipFobdM6X_4SNMA9ZBfdAQ,5
3GwgsCaTUxb7c9cBwxXO-Q,HhVmDybpU7L50Kb5A0jXTg,5
3GwgsCaTUxb7c9cBwxXO-Q,OlWWHMKPSroPqnLd1I5ujg,1
3GwgsCaTUxb7c9cBwxXO-Q,-hzQQ8tbXThpp0k5E_y1Dw,4
3Gx7T1tC5YemGKIGizLBoQ,9a3DrZvpYxVs3k_qwlCNSw,4
3Gx7T1tC5YemGKIGizLBoQ,_K2_Yf_ltfhuJ2JGCOs85g,1
3Gx7T1tC5YemGKIGizLBoQ,YhCAJ8acd1X7GkCHPhD8Xw,4
3H5Ty7TV7SZvZLa1oTUGDg,9xSwne4GjwZ6Hlzdx2Zszg,4
3H5Ty7TV7SZvZLa1oTUGDg,OBW5Yw9LVQwe2Bem5oM7ng,4
3H5Ty7TV7SZvZLa1oTUGDg,XI3iNUgChOfJk5ppjKVEQQ,5
3H5Ty7TV7SZvZLa1oTUGDg,mFGV_SNc3XQhBBuRxD3xgw,4
3H5Ty7TV7SZvZLa1oTUGDg,dXwDDsQv3tMzw69pqmD-Vw,4
3H5Ty7TV7SZvZLa1oTUGDg,G7LYpILnHveyvbg3sJePPw,3
3H5Ty7TV7SZvZLa1oTUGDg,jCvMCprrslO62TxvTpXkhg,4
3H5Ty7TV7SZvZLa1oTUGDg,EpAXhhvS-8U9aG2LlAr5WA,4
3HO8JhkD6F4xq4DfzzNfBA,q5I1eO_K6AHC-3B8DB9Caw,5
3HO8JhkD6F4xq4DfzzNfBA,XNboW0mRBApLxIzoXvhHNA,4
3HO8JhkD6F4xq4DfzzNfBA,-fbpSXmv2RhFc-h6JyC0aw,2
3HO8JhkD6F4xq4DfzzNfBA,R1jJQi2yR44D_2ileqr8kA,4
3HO8JhkD6F4xq4DfzzNfBA,_UCTo0560t8IyOq7TwJIUw,4
3HO8JhkD6F4xq4DfzzNfBA,-2pQf1ceDZyE2ReCNbj-3A,5
3HO8JhkD6F4xq4DfzzNfBA,2232XZ-3ub4S9cmrHJSDFg,4
3HXyXpdkH1rNAEEaSxQucw,LwQB9H3jZ9wTk24Lr-AnZQ,3
3HXyXpdkH1rNAEEaSxQucw,b-RSw4G3HJvGfwvRLzuLPw,4
3Hd0jC1xoqH4CBao9kW55A,-9YyInW1wapzdNZrhQJ9dg,1
3Hd0jC1xoqH4CBao9kW55A,HhVmDybpU7L50Kb5A0jXTg,5
3HePY7T8rLEmuBH19g44VQ,Ugkr2hV3J6sXdpF48G42yg,3
3HePY7T8rLEmuBH19g44VQ,sGAbBm8eX6DY5R5S2NSy6g,4
3HePY7T8rLEmuBH19g44VQ,g1UVmCOhQDY7TGSZ2rRT_w,5
3HlHChtMxv1XeTuJiPUc5g,7wHLFohwCw8l6WS-feLjeg,5
3HlHChtMxv1XeTuJiPUc5g,V-0qRzBHKixmQgon_fW_AA,5
3Hn5PexeY0tir0uFWk4jJg,eaNenRk_liZBERFFLCXqqQ,5
3Hn5PexeY0tir0uFWk4jJg,OJdufUU3hVabgviIBHksYw,3
3Hn5PexeY0tir0uFWk4jJg,f4kNNLU_0q_2J711jCN7dA,5
3Hud9hTH36DB5MeDOihjnA,e_Nf4zAA1KZq80aoy3v8Ng,5
3Hud9hTH36DB5MeDOihjnA,Q373Y-siDCSP63rU_F3qMw,5
3Hud9hTH36DB5MeDOihjnA,3OCgpAos1gmS4rbWTIjmsQ,4
3HyZSc39tqfZ4n3OtCiO6g,SvlTuwslYKdqvqWtDe2dgA,4
3HyZSc39tqfZ4n3OtCiO6g,b7cZMaV6GYVSl0uKbKGyqg,5
3I-DgYtwVzAkXTFlp4X6rg,Z-graJvcYCSOGWRs3bDzLQ,3
3I-DgYtwVzAkXTFlp4X6rg,6AgvdkMHPvAGpxs7gdx38Q,3
3I2wGF73UOPMuwSuzMCYWQ,-j0CbYvlwuJ3Tfx__X38gA,5
3I2wGF73UOPMuwSuzMCYWQ,e2ng0CQ69anIawqIKzhtlg,5
3I2wGF73UOPMuwSuzMCYWQ,S8VRQCBrbZI04zjCOc1RAA,4
3IBiLPp5TIivhTo1eJbPEQ,l5Jkkp-5EF07RrxrqiF6bA,3
3IBiLPp5TIivhTo1eJbPEQ,ZoFnfG7yrQWpvGR-etdGTw,4
3IBiLPp5TIivhTo1eJbPEQ,dCPyV8XCEyE7pyUgzOCDKA,1
3IBiLPp5TIivhTo1eJbPEQ,JBrwWVhNm8PFhTOVkuXk4Q,4
3IBiLPp5TIivhTo1eJbPEQ,pGwfOqNEL8FbMUFspJdAMA,4
3ITG7KSBM8Mjv_Qie6yAzg,4cWrtMvfj-tomyEPgP7KFg,2
3ITG7KSBM8Mjv_Qie6yAzg,dJUhEAq8SP-0vQ1aVU7vVA,3
3ITG7KSBM8Mjv_Qie6yAzg,c4KXpCou6HBOgfKp2z2_hw,3
3IZC92G8kpoW0vBosH1i3w,AhPmh0NaRDbEYyhd9egzLA,4
3IZC92G8kpoW0vBosH1i3w,jqv3JbLv6K9Sgukf5fijOw,4
3IZC92G8kpoW0vBosH1i3w,-KIdCJnkt5N8rnnmWR5MQg,4
3I_OBb_XmA26Ciahq7C8lg,mFmmOKdcwFrDqXKaew0ahw,3
3I_OBb_XmA26Ciahq7C8lg,S8FDnhP4WKlRhJxSIkcxFg,5
3ItZMmWMLA-enY2yQY0tAA,XVS-zdj4Z6TihagZcZZ7pQ,3
3ItZMmWMLA-enY2yQY0tAA,en-qw089uyISqOTUJb3dhw,2
3JUjo_apPrRGC9NBy91Ifw,lx4vVJndLJjRmZKQNIaXpA,1
3JUjo_apPrRGC9NBy91Ifw,i--dxuKd_6Dx7mwgQ5nl-g,5
3JUjo_apPrRGC9NBy91Ifw,A3YhRPb0DPQPJL22nlYSxw,2
3K45qlfaa36OQrTthHwJgQ,-xUApyBGJ46dPQV5nD2Wug,3
3K45qlfaa36OQrTthHwJgQ,tGBeFfwXCUZOsb0YWiMWIA,3
3KEHmthOP_mSk40zJ4gANA,F5BCXUpQpCRPeFmWnQmSJA,4
3KEHmthOP_mSk40zJ4gANA,HhVmDybpU7L50Kb5A0jXTg,3
3KEHmthOP_mSk40zJ4gANA,VjLmatrIIRiOdOZWR12c-w,3
3KK7L2Q6NMfJA1Ky4Ntmdg,S2tS29tQqXPrLWP3iIxEsw,5
3KK7L2Q6NMfJA1Ky4Ntmdg,mUdalYTuAtnZm2K9zoH27Q,4
3KkT6SmPFLGvBS1pnDBr8g,GE4ayzlAHlTJEYnRAojZyA,3
3KkT6SmPFLGvBS1pnDBr8g,ZJdOOIubTizd1eqECkeK-Q,5
3Kn4WUjRW4mktpYa0El3IQ,NLEe-RzDSU-5BN6xp_WWCw,5
3Kn4WUjRW4mktpYa0El3IQ,1ZJz840L496LAmQdeDv0WA,5
3Kn4WUjRW4mktpYa0El3IQ,OPSNdO3LNPMt7qz1MNb42g,4
3Kn4WUjRW4mktpYa0El3IQ,gOOc6MDdhw7fV0Tf30mfAQ,5
3Kn4WUjRW4mktpYa0El3IQ,kRgAf6j2y1eR0wOFdzFAuw,2
3L7nHnaeSHSdZXzV_vdvAQ,krysT2aEJWNoEUYFF7JmkA,4
3L7nHnaeSHSdZXzV_vdvAQ,i60v66vwf1A13YqcIqGD_A,5
3L7nHnaeSHSdZXzV_vdvAQ,Igr5Id1TWyM3JLsY_td9_w,2
3L7nHnaeSHSdZXzV_vdvAQ,cMybOpJd352Cb6y9SeVhPw,4
3LMtnGWAFE-Y-jhUlDEq-Q,kj1p6NwUGROOoqNySf0I1Q,5
3LMtnGWAFE-Y-jhUlDEq-Q,ihheHS4noJayWgECQpeJ_A,3
3L_N3Urgjz9fUYZw8USCLA,E3fznOhzBYAEr6xcOQZ5aQ,4
3L_N3Urgjz9fUYZw8USCLA,Hk1Q874UqawFXq0XzIIBYg,3
3L_N3Urgjz9fUYZw8USCLA,BYDs_o6U4CLxJec8k1Q90Q,4
3MO--ENqKScLFQFuW1751g,mxMwo3zfJwVoCIayeNcA5w,3
3MO--ENqKScLFQFuW1751g,e0JOkQYz_cnz91k6X55PLw,5
3MO--ENqKScLFQFuW1751g,8yoe08nCUpjDQ56Y9qVPKg,5
3MO--ENqKScLFQFuW1751g,nYzCr8fcJ2ci4aiB1-hB6w,4
3Ml2JhGnCWjb3Migca1O4A,sPPh1LJllyr5jUpKFTxxag,5
3Ml2JhGnCWjb3Migca1O4A,Iadni8K9IgCJe2yB3fpgTw,2
3Ml2JhGnCWjb3Migca1O4A,fGurvC5BdOfd5MIuLUQYVA,5
3MuxtbJf63r1IzOoedGh7A,f4kNNLU_0q_2J711jCN7dA,5
3MuxtbJf63r1IzOoedGh7A,Vg1C_1eqwIwkZLIXGMTW3g,4
3NAxl1iNmLAGU4Wf1hfD4Q,3N9U549Zse8UP-MwKZAjAQ,5
3NAxl1iNmLAGU4Wf1hfD4Q,IALVdIEdp8n6aJed1hBGhg,3
3NAxl1iNmLAGU4Wf1hfD4Q,vCcnawY4Q41A1rlnxKBzkA,5
3NUBrMWfwn8MZm6LYBjEcg,_5PJ4GHIXNdUdXtohylKGQ,5
3NUBrMWfwn8MZm6LYBjEcg,OA5Li3ySzhrbG_WvD_QGYA,5
3NUBrMWfwn8MZm6LYBjEcg,CuT2Xh3vAYvRfxUWlUo6oA,3
3NUBrMWfwn8MZm6LYBjEcg,J4jxIxv_vgmWHCajos_B8w,3
3NUBrMWfwn8MZm6LYBjEcg,DhD1sFqgtjg1rsIWuIeTng,4
3Nn6oTTT_nW0P4tv_HMVew,fg9Pwv9jDwZz0L02nJtGVA,1
3Nn6oTTT_nW0P4tv_HMVew,RZGxU6bCoqgbi7xVB_UckQ,5
3Nn6oTTT_nW0P4tv_HMVew,pwislVBU50RIzCrwJYPY3w,2
3OJEa4qXzjSOkD_Jqz8PLA,dOKk_X3mLpOkDn051v3xUA,4
3OJEa4qXzjSOkD_Jqz8PLA,swIE_gCDSi4_68cFGgCiag,2
3OJEa4qXzjSOkD_Jqz8PLA,gh0mBl_SBZ6kX9mYMq-R5g,4
3OJEa4qXzjSOkD_Jqz8PLA,tu_bhkTGMkieJeOH3uQVHQ,3
